batch_id,image_id,defect_present,defect_type,severity,inspection_result
BATCH-20260416-5969,IMG-05969,False,none,0,PASS
BATCH-20260416-5970,IMG-05970,False,none,0,PASS
BATCH-20260416-5971,IMG-05971,True,gas_porosity,1,PASS
BATCH-20260416-5972,IMG-05972,False,none,0,PASS
BATCH-20260416-5973,IMG-05973,False,none,0,PASS
BATCH-20260416-5974,IMG-05974,True,cold_shut,2,PASS
BATCH-20260416-5975,IMG-05975,False,none,0,PASS
BATCH-20260416-5976,IMG-05976,False,none,0,PASS
BATCH-20260416-5977,IMG-05977,False,none,0,PASS
BATCH-20260416-5978,IMG-05978,False,none,0,PASS
BATCH-20260417-5979,IMG-05979,False,none,0,PASS
BATCH-20260417-5980,IMG-05980,False,none,0,PASS
BATCH-20260417-5981,IMG-05981,False,none,0,PASS
BATCH-20260417-5982,IMG-05982,False,none,0,PASS
BATCH-20260417-5983,IMG-05983,True,shrinkage,2,PASS
BATCH-20260417-5984,IMG-05984,False,none,0,PASS
BATCH-20260417-5985,IMG-05985,False,none,0,PASS
BATCH-20260417-5986,IMG-05986,False,none,0,PASS
BATCH-20260417-5987,IMG-05987,True,cold_shut,5,REWORK
BATCH-20260417-5988,IMG-05988,False,none,0,PASS
BATCH-20260417-5989,IMG-05989,False,none,0,PASS
BATCH-20260417-5990,IMG-05990,False,none,0,PASS
BATCH-20260417-5991,IMG-05991,False,none,0,PASS
BATCH-20260417-5992,IMG-05992,False,none,0,PASS
BATCH-20260417-5993,IMG-05993,False,none,0,PASS
BATCH-20260417-5994,IMG-05994,False,none,0,PASS
BATCH-20260417-5995,IMG-05995,False,none,0,PASS
BATCH-20260417-5996,IMG-05996,False,none,0,PASS
BATCH-20260417-5997,IMG-05997,False,none,0,PASS
BATCH-20260417-5998,IMG-05998,False,none,0,PASS
BATCH-20260417-5999,IMG-05999,False,none,0,PASS
BATCH-20260417-6000,IMG-06000,False,none,0,PASS
BATCH-20260417-6001,IMG-06001,True,cold_shut,4,REWORK
BATCH-20260417-6002,IMG-06002,False,none,0,PASS
BATCH-20260417-6003,IMG-06003,False,none,0,PASS
BATCH-20260417-6004,IMG-06004,False,none,0,PASS
BATCH-20260417-6005,IMG-06005,False,none,0,PASS
BATCH-20260417-6006,IMG-06006,False,none,0,PASS
BATCH-20260417-6007,IMG-06007,False,none,0,PASS
BATCH-20260417-6008,IMG-06008,True,gas_porosity,4,REWORK
BATCH-20260417-6009,IMG-06009,False,none,0,PASS
BATCH-20260417-6010,IMG-06010,False,none,0,PASS
BATCH-20260417-6011,IMG-06011,False,none,0,PASS
BATCH-20260417-6012,IMG-06012,False,none,0,PASS
BATCH-20260417-6013,IMG-06013,False,none,0,PASS
BATCH-20260417-6014,IMG-06014,False,none,0,PASS
BATCH-20260417-6015,IMG-06015,False,none,0,PASS
BATCH-20260417-6016,IMG-06016,False,none,0,PASS
BATCH-20260417-6017,IMG-06017,False,none,0,PASS
BATCH-20260417-6018,IMG-06018,False,none,0,PASS
BATCH-20260417-6019,IMG-06019,False,none,0,PASS
BATCH-20260417-6020,IMG-06020,False,none,0,PASS
BATCH-20260417-6021,IMG-06021,False,none,0,PASS
BATCH-20260417-6022,IMG-06022,False,none,0,PASS
BATCH-20260417-6023,IMG-06023,False,none,0,PASS
BATCH-20260417-6024,IMG-06024,False,none,0,PASS
BATCH-20260417-6025,IMG-06025,False,none,0,PASS
BATCH-20260417-6026,IMG-06026,False,none,0,PASS
BATCH-20260417-6027,IMG-06027,False,none,0,PASS
BATCH-20260417-6028,IMG-06028,False,none,0,PASS
BATCH-20260417-6029,IMG-06029,False,none,0,PASS
BATCH-20260417-6030,IMG-06030,False,none,0,PASS
BATCH-20260417-6031,IMG-06031,False,none,0,PASS
BATCH-20260417-6032,IMG-06032,False,none,0,PASS
BATCH-20260417-6033,IMG-06033,False,none,0,PASS
BATCH-20260417-6034,IMG-06034,False,none,0,PASS
BATCH-20260417-6035,IMG-06035,False,none,0,PASS
BATCH-20260417-6036,IMG-06036,False,none,0,PASS
BATCH-20260417-6037,IMG-06037,False,none,0,PASS
BATCH-20260417-6038,IMG-06038,False,none,0,PASS
BATCH-20260417-6039,IMG-06039,False,none,0,PASS
BATCH-20260417-6040,IMG-06040,False,none,0,PASS
BATCH-20260417-6041,IMG-06041,False,none,0,PASS
BATCH-20260417-6042,IMG-06042,False,none,0,PASS
BATCH-20260417-6043,IMG-06043,False,none,0,PASS
BATCH-20260417-6044,IMG-06044,False,none,0,PASS
BATCH-20260417-6045,IMG-06045,False,none,0,PASS
BATCH-20260417-6046,IMG-06046,False,none,0,PASS
BATCH-20260417-6047,IMG-06047,False,none,0,PASS
BATCH-20260417-6048,IMG-06048,False,none,0,PASS
BATCH-20260417-6049,IMG-06049,False,none,0,PASS
BATCH-20260417-6050,IMG-06050,False,none,0,PASS
BATCH-20260417-6051,IMG-06051,False,none,0,PASS
BATCH-20260417-6052,IMG-06052,False,none,0,PASS
BATCH-20260417-6053,IMG-06053,False,none,0,PASS
BATCH-20260417-6054,IMG-06054,False,none,0,PASS
BATCH-20260417-6055,IMG-06055,False,none,0,PASS
BATCH-20260417-6056,IMG-06056,False,none,0,PASS
BATCH-20260417-6057,IMG-06057,False,none,0,PASS
BATCH-20260417-6058,IMG-06058,False,none,0,PASS
BATCH-20260417-6059,IMG-06059,False,none,0,PASS
BATCH-20260417-6060,IMG-06060,False,none,0,PASS
BATCH-20260417-6061,IMG-06061,False,none,0,PASS
BATCH-20260417-6062,IMG-06062,False,none,0,PASS
BATCH-20260417-6063,IMG-06063,False,none,0,PASS
BATCH-20260417-6064,IMG-06064,False,none,0,PASS
BATCH-20260417-6065,IMG-06065,False,none,0,PASS
BATCH-20260417-6066,IMG-06066,False,none,0,PASS
BATCH-20260417-6067,IMG-06067,False,none,0,PASS
BATCH-20260417-6068,IMG-06068,False,none,0,PASS
BATCH-20260417-6069,IMG-06069,False,none,0,PASS
BATCH-20260417-6070,IMG-06070,False,none,0,PASS
BATCH-20260417-6071,IMG-06071,False,none,0,PASS
BATCH-20260417-6072,IMG-06072,False,none,0,PASS
BATCH-20260417-6073,IMG-06073,False,none,0,PASS
BATCH-20260417-6074,IMG-06074,False,none,0,PASS
BATCH-20260417-6075,IMG-06075,True,cold_shut,4,REWORK
BATCH-20260417-6076,IMG-06076,False,none,0,PASS
BATCH-20260417-6077,IMG-06077,False,none,0,PASS
BATCH-20260417-6078,IMG-06078,False,none,0,PASS
BATCH-20260417-6079,IMG-06079,False,none,0,PASS
BATCH-20260417-6080,IMG-06080,False,none,0,PASS
BATCH-20260417-6081,IMG-06081,False,none,0,PASS
BATCH-20260417-6082,IMG-06082,False,none,0,PASS
BATCH-20260417-6083,IMG-06083,False,none,0,PASS
BATCH-20260417-6084,IMG-06084,False,none,0,PASS
BATCH-20260417-6085,IMG-06085,False,none,0,PASS
BATCH-20260417-6086,IMG-06086,False,none,0,PASS
BATCH-20260417-6087,IMG-06087,False,none,0,PASS
BATCH-20260417-6088,IMG-06088,False,none,0,PASS
BATCH-20260417-6089,IMG-06089,False,none,0,PASS
BATCH-20260417-6090,IMG-06090,False,none,0,PASS
BATCH-20260417-6091,IMG-06091,False,none,0,PASS
BATCH-20260417-6092,IMG-06092,False,none,0,PASS
BATCH-20260417-6093,IMG-06093,False,none,0,PASS
BATCH-20260417-6094,IMG-06094,False,none,0,PASS
BATCH-20260417-6095,IMG-06095,False,none,0,PASS
BATCH-20260417-6096,IMG-06096,False,none,0,PASS
BATCH-20260417-6097,IMG-06097,False,none,0,PASS
BATCH-20260417-6098,IMG-06098,False,none,0,PASS
BATCH-20260417-6099,IMG-06099,False,none,0,PASS
BATCH-20260417-6100,IMG-06100,False,none,0,PASS
BATCH-20260417-6101,IMG-06101,True,cold_shut,3,FAIL
BATCH-20260417-6102,IMG-06102,False,none,0,PASS
BATCH-20260417-6103,IMG-06103,False,none,0,PASS
BATCH-20260417-6104,IMG-06104,False,none,0,PASS
BATCH-20260417-6105,IMG-06105,False,none,0,PASS
BATCH-20260417-6106,IMG-06106,False,none,0,PASS
BATCH-20260417-6107,IMG-06107,False,none,0,PASS
BATCH-20260417-6108,IMG-06108,False,none,0,PASS
BATCH-20260417-6109,IMG-06109,False,none,0,PASS
BATCH-20260417-6110,IMG-06110,False,none,0,PASS
BATCH-20260417-6111,IMG-06111,False,none,0,PASS
BATCH-20260417-6112,IMG-06112,False,none,0,PASS
BATCH-20260417-6113,IMG-06113,False,none,0,PASS
BATCH-20260417-6114,IMG-06114,False,none,0,PASS
BATCH-20260417-6115,IMG-06115,False,none,0,PASS
BATCH-20260417-6116,IMG-06116,False,none,0,PASS
BATCH-20260417-6117,IMG-06117,False,none,0,PASS
BATCH-20260417-6118,IMG-06118,False,none,0,PASS
BATCH-20260417-6119,IMG-06119,False,none,0,PASS
BATCH-20260418-6120,IMG-06120,False,none,0,PASS
BATCH-20260418-6121,IMG-06121,False,none,0,PASS
BATCH-20260418-6122,IMG-06122,False,none,0,PASS
BATCH-20260418-6123,IMG-06123,False,none,0,PASS
BATCH-20260418-6124,IMG-06124,True,hot_tear,3,FAIL
BATCH-20260418-6125,IMG-06125,False,none,0,PASS
BATCH-20260418-6126,IMG-06126,False,none,0,PASS
BATCH-20260418-6127,IMG-06127,False,none,0,PASS
BATCH-20260418-6128,IMG-06128,False,none,0,PASS
BATCH-20260418-6129,IMG-06129,True,shrinkage,5,REWORK
BATCH-20260418-6130,IMG-06130,True,sand_inclusion,3,FAIL
BATCH-20260418-6131,IMG-06131,False,none,0,PASS
BATCH-20260418-6132,IMG-06132,False,none,0,PASS
BATCH-20260418-6133,IMG-06133,False,none,0,PASS
BATCH-20260418-6134,IMG-06134,False,none,0,PASS
BATCH-20260418-6135,IMG-06135,False,none,0,PASS
BATCH-20260418-6136,IMG-06136,False,none,0,PASS
BATCH-20260418-6137,IMG-06137,False,none,0,PASS
BATCH-20260418-6138,IMG-06138,False,none,0,PASS
BATCH-20260418-6139,IMG-06139,False,none,0,PASS
BATCH-20260418-6140,IMG-06140,False,none,0,PASS
BATCH-20260418-6141,IMG-06141,False,none,0,PASS
BATCH-20260418-6142,IMG-06142,False,none,0,PASS
BATCH-20260418-6143,IMG-06143,False,none,0,PASS
BATCH-20260418-6144,IMG-06144,False,none,0,PASS
BATCH-20260418-6145,IMG-06145,False,none,0,PASS
BATCH-20260418-6146,IMG-06146,False,none,0,PASS
BATCH-20260418-6147,IMG-06147,False,none,0,PASS
BATCH-20260418-6148,IMG-06148,False,none,0,PASS
BATCH-20260418-6149,IMG-06149,False,none,0,PASS
BATCH-20260418-6150,IMG-06150,False,none,0,PASS
BATCH-20260418-6151,IMG-06151,False,none,0,PASS
BATCH-20260418-6152,IMG-06152,False,none,0,PASS
BATCH-20260418-6153,IMG-06153,False,none,0,PASS
BATCH-20260418-6154,IMG-06154,False,none,0,PASS
BATCH-20260418-6155,IMG-06155,False,none,0,PASS
BATCH-20260418-6156,IMG-06156,False,none,0,PASS
BATCH-20260418-6157,IMG-06157,False,none,0,PASS
BATCH-20260418-6158,IMG-06158,False,none,0,PASS
BATCH-20260418-6159,IMG-06159,False,none,0,PASS
BATCH-20260418-6160,IMG-06160,False,none,0,PASS
BATCH-20260418-6161,IMG-06161,False,none,0,PASS
BATCH-20260418-6162,IMG-06162,False,none,0,PASS
BATCH-20260418-6163,IMG-06163,False,none,0,PASS
BATCH-20260418-6164,IMG-06164,False,none,0,PASS
BATCH-20260418-6165,IMG-06165,True,sand_inclusion,5,REWORK
BATCH-20260418-6166,IMG-06166,False,none,0,PASS
BATCH-20260418-6167,IMG-06167,False,none,0,PASS
BATCH-20260418-6168,IMG-06168,False,none,0,PASS
BATCH-20260418-6169,IMG-06169,False,none,0,PASS
BATCH-20260418-6170,IMG-06170,False,none,0,PASS
BATCH-20260418-6171,IMG-06171,False,none,0,PASS
BATCH-20260418-6172,IMG-06172,False,none,0,PASS
BATCH-20260418-6173,IMG-06173,False,none,0,PASS
BATCH-20260418-6174,IMG-06174,False,none,0,PASS
BATCH-20260418-6175,IMG-06175,False,none,0,PASS
BATCH-20260418-6176,IMG-06176,False,none,0,PASS
BATCH-20260418-6177,IMG-06177,False,none,0,PASS
BATCH-20260418-6178,IMG-06178,False,none,0,PASS
BATCH-20260418-6179,IMG-06179,False,none,0,PASS
BATCH-20260418-6180,IMG-06180,True,hot_tear,2,PASS
BATCH-20260418-6181,IMG-06181,False,none,0,PASS
BATCH-20260418-6182,IMG-06182,False,none,0,PASS
BATCH-20260418-6183,IMG-06183,False,none,0,PASS
BATCH-20260418-6184,IMG-06184,False,none,0,PASS
BATCH-20260418-6185,IMG-06185,False,none,0,PASS
BATCH-20260418-6186,IMG-06186,False,none,0,PASS
BATCH-20260418-6187,IMG-06187,False,none,0,PASS
BATCH-20260418-6188,IMG-06188,False,none,0,PASS
BATCH-20260418-6189,IMG-06189,False,none,0,PASS
BATCH-20260418-6190,IMG-06190,False,none,0,PASS
BATCH-20260418-6191,IMG-06191,False,none,0,PASS
BATCH-20260418-6192,IMG-06192,False,none,0,PASS
BATCH-20260418-6193,IMG-06193,False,none,0,PASS
BATCH-20260418-6194,IMG-06194,False,none,0,PASS
BATCH-20260418-6195,IMG-06195,False,none,0,PASS
BATCH-20260418-6196,IMG-06196,False,none,0,PASS
BATCH-20260418-6197,IMG-06197,False,none,0,PASS
BATCH-20260418-6198,IMG-06198,False,none,0,PASS
BATCH-20260418-6199,IMG-06199,False,none,0,PASS
BATCH-20260418-6200,IMG-06200,False,none,0,PASS
BATCH-20260418-6201,IMG-06201,False,none,0,PASS
BATCH-20260418-6202,IMG-06202,False,none,0,PASS
BATCH-20260418-6203,IMG-06203,False,none,0,PASS
BATCH-20260418-6204,IMG-06204,True,shrinkage,4,REWORK
BATCH-20260418-6205,IMG-06205,False,none,0,PASS
BATCH-20260418-6206,IMG-06206,True,sand_inclusion,4,REWORK
BATCH-20260418-6207,IMG-06207,False,none,0,PASS
BATCH-20260418-6208,IMG-06208,False,none,0,PASS
BATCH-20260418-6209,IMG-06209,False,none,0,PASS
BATCH-20260418-6210,IMG-06210,False,none,0,PASS
BATCH-20260418-6211,IMG-06211,False,none,0,PASS
BATCH-20260418-6212,IMG-06212,False,none,0,PASS
BATCH-20260418-6213,IMG-06213,False,none,0,PASS
BATCH-20260418-6214,IMG-06214,False,none,0,PASS
BATCH-20260418-6215,IMG-06215,False,none,0,PASS
BATCH-20260418-6216,IMG-06216,False,none,0,PASS
BATCH-20260418-6217,IMG-06217,False,none,0,PASS
BATCH-20260418-6218,IMG-06218,False,none,0,PASS
BATCH-20260418-6219,IMG-06219,False,none,0,PASS
BATCH-20260418-6220,IMG-06220,False,none,0,PASS
BATCH-20260418-6221,IMG-06221,False,none,0,PASS
BATCH-20260418-6222,IMG-06222,False,none,0,PASS
BATCH-20260418-6223,IMG-06223,False,none,0,PASS
BATCH-20260418-6224,IMG-06224,False,none,0,PASS
BATCH-20260418-6225,IMG-06225,False,none,0,PASS
BATCH-20260418-6226,IMG-06226,False,none,0,PASS
BATCH-20260418-6227,IMG-06227,False,none,0,PASS
BATCH-20260418-6228,IMG-06228,False,none,0,PASS
BATCH-20260418-6229,IMG-06229,False,none,0,PASS
BATCH-20260418-6230,IMG-06230,False,none,0,PASS
BATCH-20260418-6231,IMG-06231,False,none,0,PASS
BATCH-20260418-6232,IMG-06232,False,none,0,PASS
BATCH-20260418-6233,IMG-06233,False,none,0,PASS
BATCH-20260418-6234,IMG-06234,False,none,0,PASS
BATCH-20260418-6235,IMG-06235,True,shrinkage,1,PASS
BATCH-20260418-6236,IMG-06236,False,none,0,PASS
BATCH-20260419-6237,IMG-06237,False,none,0,PASS
BATCH-20260419-6238,IMG-06238,False,none,0,PASS
BATCH-20260419-6239,IMG-06239,False,none,0,PASS
BATCH-20260419-6240,IMG-06240,False,none,0,PASS
BATCH-20260419-6241,IMG-06241,False,none,0,PASS
BATCH-20260419-6242,IMG-06242,False,none,0,PASS
BATCH-20260419-6243,IMG-06243,True,hot_tear,3,FAIL
BATCH-20260419-6244,IMG-06244,False,none,0,PASS
BATCH-20260419-6245,IMG-06245,False,none,0,PASS
BATCH-20260419-6246,IMG-06246,False,none,0,PASS
BATCH-20260419-6247,IMG-06247,False,none,0,PASS
BATCH-20260419-6248,IMG-06248,False,none,0,PASS
BATCH-20260419-6249,IMG-06249,False,none,0,PASS
BATCH-20260419-6250,IMG-06250,False,none,0,PASS
BATCH-20260419-6251,IMG-06251,False,none,0,PASS
BATCH-20260419-6252,IMG-06252,False,none,0,PASS
BATCH-20260419-6253,IMG-06253,False,none,0,PASS
BATCH-20260419-6254,IMG-06254,False,none,0,PASS
BATCH-20260419-6255,IMG-06255,False,none,0,PASS
BATCH-20260419-6256,IMG-06256,False,none,0,PASS
BATCH-20260419-6257,IMG-06257,False,none,0,PASS
BATCH-20260419-6258,IMG-06258,False,none,0,PASS
BATCH-20260419-6259,IMG-06259,False,none,0,PASS
BATCH-20260419-6260,IMG-06260,False,none,0,PASS
BATCH-20260419-6261,IMG-06261,False,none,0,PASS
BATCH-20260419-6262,IMG-06262,False,none,0,PASS
BATCH-20260419-6263,IMG-06263,False,none,0,PASS
BATCH-20260419-6264,IMG-06264,False,none,0,PASS
BATCH-20260419-6265,IMG-06265,False,none,0,PASS
BATCH-20260419-6266,IMG-06266,False,none,0,PASS
BATCH-20260419-6267,IMG-06267,False,none,0,PASS
BATCH-20260419-6268,IMG-06268,False,none,0,PASS
BATCH-20260419-6269,IMG-06269,False,none,0,PASS
BATCH-20260419-6270,IMG-06270,False,none,0,PASS
BATCH-20260419-6271,IMG-06271,False,none,0,PASS
BATCH-20260419-6272,IMG-06272,False,none,0,PASS
BATCH-20260419-6273,IMG-06273,False,none,0,PASS
BATCH-20260419-6274,IMG-06274,False,none,0,PASS
BATCH-20260419-6275,IMG-06275,False,none,0,PASS
BATCH-20260419-6276,IMG-06276,False,none,0,PASS
BATCH-20260419-6277,IMG-06277,False,none,0,PASS
BATCH-20260419-6278,IMG-06278,False,none,0,PASS
BATCH-20260419-6279,IMG-06279,False,none,0,PASS
BATCH-20260419-6280,IMG-06280,False,none,0,PASS
BATCH-20260419-6281,IMG-06281,False,none,0,PASS
BATCH-20260419-6282,IMG-06282,False,none,0,PASS
BATCH-20260419-6283,IMG-06283,False,none,0,PASS
BATCH-20260419-6284,IMG-06284,False,none,0,PASS
BATCH-20260419-6285,IMG-06285,False,none,0,PASS
BATCH-20260419-6286,IMG-06286,True,sand_inclusion,5,REWORK
BATCH-20260419-6287,IMG-06287,False,none,0,PASS
BATCH-20260419-6288,IMG-06288,False,none,0,PASS
BATCH-20260419-6289,IMG-06289,False,none,0,PASS
BATCH-20260419-6290,IMG-06290,False,none,0,PASS
BATCH-20260419-6291,IMG-06291,False,none,0,PASS
BATCH-20260419-6292,IMG-06292,False,none,0,PASS
BATCH-20260419-6293,IMG-06293,True,shrinkage,2,PASS
BATCH-20260419-6294,IMG-06294,False,none,0,PASS
BATCH-20260419-6295,IMG-06295,False,none,0,PASS
BATCH-20260419-6296,IMG-06296,False,none,0,PASS
BATCH-20260419-6297,IMG-06297,False,none,0,PASS
BATCH-20260419-6298,IMG-06298,False,none,0,PASS
BATCH-20260419-6299,IMG-06299,False,none,0,PASS
BATCH-20260419-6300,IMG-06300,False,none,0,PASS
BATCH-20260419-6301,IMG-06301,False,none,0,PASS
BATCH-20260419-6302,IMG-06302,False,none,0,PASS
BATCH-20260419-6303,IMG-06303,False,none,0,PASS
BATCH-20260419-6304,IMG-06304,False,none,0,PASS
BATCH-20260419-6305,IMG-06305,True,sand_inclusion,3,FAIL
BATCH-20260419-6306,IMG-06306,False,none,0,PASS
BATCH-20260419-6307,IMG-06307,False,none,0,PASS
BATCH-20260419-6308,IMG-06308,False,none,0,PASS
BATCH-20260419-6309,IMG-06309,False,none,0,PASS
BATCH-20260419-6310,IMG-06310,False,none,0,PASS
BATCH-20260419-6311,IMG-06311,False,none,0,PASS
BATCH-20260419-6312,IMG-06312,False,none,0,PASS
BATCH-20260419-6313,IMG-06313,False,none,0,PASS
BATCH-20260419-6314,IMG-06314,False,none,0,PASS
BATCH-20260419-6315,IMG-06315,False,none,0,PASS
BATCH-20260419-6316,IMG-06316,True,hot_tear,2,PASS
BATCH-20260419-6317,IMG-06317,True,gas_porosity,3,FAIL
BATCH-20260419-6318,IMG-06318,False,none,0,PASS
BATCH-20260419-6319,IMG-06319,False,none,0,PASS
BATCH-20260419-6320,IMG-06320,False,none,0,PASS
BATCH-20260419-6321,IMG-06321,False,none,0,PASS
BATCH-20260419-6322,IMG-06322,False,none,0,PASS
BATCH-20260419-6323,IMG-06323,False,none,0,PASS
BATCH-20260419-6324,IMG-06324,False,none,0,PASS
BATCH-20260419-6325,IMG-06325,False,none,0,PASS
BATCH-20260419-6326,IMG-06326,False,none,0,PASS
BATCH-20260419-6327,IMG-06327,False,none,0,PASS
BATCH-20260419-6328,IMG-06328,False,none,0,PASS
BATCH-20260419-6329,IMG-06329,False,none,0,PASS
BATCH-20260419-6330,IMG-06330,False,none,0,PASS
BATCH-20260419-6331,IMG-06331,False,none,0,PASS
BATCH-20260419-6332,IMG-06332,True,cold_shut,5,REWORK
BATCH-20260419-6333,IMG-06333,False,none,0,PASS
BATCH-20260419-6334,IMG-06334,False,none,0,PASS
BATCH-20260419-6335,IMG-06335,False,none,0,PASS
BATCH-20260419-6336,IMG-06336,False,none,0,PASS
BATCH-20260419-6337,IMG-06337,False,none,0,PASS
BATCH-20260419-6338,IMG-06338,False,none,0,PASS
BATCH-20260419-6339,IMG-06339,False,none,0,PASS
BATCH-20260419-6340,IMG-06340,False,none,0,PASS
BATCH-20260419-6341,IMG-06341,False,none,0,PASS
BATCH-20260419-6342,IMG-06342,False,none,0,PASS
BATCH-20260419-6343,IMG-06343,False,none,0,PASS
BATCH-20260419-6344,IMG-06344,False,none,0,PASS
BATCH-20260419-6345,IMG-06345,False,none,0,PASS
BATCH-20260419-6346,IMG-06346,False,none,0,PASS
BATCH-20260419-6347,IMG-06347,False,none,0,PASS
BATCH-20260419-6348,IMG-06348,False,none,0,PASS
BATCH-20260419-6349,IMG-06349,False,none,0,PASS
BATCH-20260419-6350,IMG-06350,False,none,0,PASS
BATCH-20260419-6351,IMG-06351,False,none,0,PASS
BATCH-20260419-6352,IMG-06352,False,none,0,PASS
BATCH-20260419-6353,IMG-06353,False,none,0,PASS
BATCH-20260419-6354,IMG-06354,False,none,0,PASS
BATCH-20260419-6355,IMG-06355,False,none,0,PASS
BATCH-20260419-6356,IMG-06356,False,none,0,PASS
BATCH-20260419-6357,IMG-06357,True,cold_shut,5,REWORK
BATCH-20260419-6358,IMG-06358,False,none,0,PASS
BATCH-20260419-6359,IMG-06359,False,none,0,PASS
BATCH-20260419-6360,IMG-06360,True,cold_shut,3,FAIL
BATCH-20260419-6361,IMG-06361,False,none,0,PASS
BATCH-20260419-6362,IMG-06362,False,none,0,PASS
BATCH-20260419-6363,IMG-06363,False,none,0,PASS
BATCH-20260419-6364,IMG-06364,False,none,0,PASS
BATCH-20260419-6365,IMG-06365,False,none,0,PASS
BATCH-20260419-6366,IMG-06366,False,none,0,PASS
BATCH-20260419-6367,IMG-06367,False,none,0,PASS
BATCH-20260419-6368,IMG-06368,True,sand_inclusion,5,REWORK
BATCH-20260419-6369,IMG-06369,True,gas_porosity,4,REWORK
BATCH-20260419-6370,IMG-06370,False,none,0,PASS
BATCH-20260419-6371,IMG-06371,False,none,0,PASS
BATCH-20260419-6372,IMG-06372,False,none,0,PASS
BATCH-20260420-6373,IMG-06373,False,none,0,PASS
BATCH-20260420-6374,IMG-06374,False,none,0,PASS
BATCH-20260420-6375,IMG-06375,False,none,0,PASS
BATCH-20260420-6376,IMG-06376,False,none,0,PASS
BATCH-20260420-6377,IMG-06377,False,none,0,PASS
BATCH-20260420-6378,IMG-06378,False,none,0,PASS
BATCH-20260420-6379,IMG-06379,False,none,0,PASS
BATCH-20260420-6380,IMG-06380,False,none,0,PASS
BATCH-20260420-6381,IMG-06381,False,none,0,PASS
BATCH-20260420-6382,IMG-06382,False,none,0,PASS
BATCH-20260420-6383,IMG-06383,False,none,0,PASS
BATCH-20260420-6384,IMG-06384,False,none,0,PASS
BATCH-20260420-6385,IMG-06385,False,none,0,PASS
BATCH-20260420-6386,IMG-06386,False,none,0,PASS
BATCH-20260420-6387,IMG-06387,False,none,0,PASS
BATCH-20260420-6388,IMG-06388,False,none,0,PASS
BATCH-20260420-6389,IMG-06389,False,none,0,PASS
BATCH-20260420-6390,IMG-06390,False,none,0,PASS
BATCH-20260420-6391,IMG-06391,False,none,0,PASS
BATCH-20260420-6392,IMG-06392,False,none,0,PASS
BATCH-20260420-6393,IMG-06393,True,gas_porosity,2,PASS
BATCH-20260420-6394,IMG-06394,False,none,0,PASS
BATCH-20260420-6395,IMG-06395,False,none,0,PASS
BATCH-20260420-6396,IMG-06396,False,none,0,PASS
BATCH-20260420-6397,IMG-06397,False,none,0,PASS
BATCH-20260420-6398,IMG-06398,False,none,0,PASS
BATCH-20260420-6399,IMG-06399,False,none,0,PASS
BATCH-20260420-6400,IMG-06400,False,none,0,PASS
BATCH-20260420-6401,IMG-06401,True,gas_porosity,4,REWORK
BATCH-20260420-6402,IMG-06402,False,none,0,PASS
BATCH-20260420-6403,IMG-06403,False,none,0,PASS
BATCH-20260420-6404,IMG-06404,False,none,0,PASS
BATCH-20260420-6405,IMG-06405,False,none,0,PASS
BATCH-20260420-6406,IMG-06406,False,none,0,PASS
BATCH-20260420-6407,IMG-06407,False,none,0,PASS
BATCH-20260420-6408,IMG-06408,False,none,0,PASS
BATCH-20260420-6409,IMG-06409,False,none,0,PASS
BATCH-20260420-6410,IMG-06410,True,cold_shut,3,FAIL
BATCH-20260420-6411,IMG-06411,False,none,0,PASS
BATCH-20260420-6412,IMG-06412,False,none,0,PASS
BATCH-20260420-6413,IMG-06413,False,none,0,PASS
BATCH-20260420-6414,IMG-06414,True,hot_tear,3,FAIL
BATCH-20260420-6415,IMG-06415,False,none,0,PASS
BATCH-20260420-6416,IMG-06416,False,none,0,PASS
BATCH-20260420-6417,IMG-06417,False,none,0,PASS
BATCH-20260420-6418,IMG-06418,False,none,0,PASS
BATCH-20260420-6419,IMG-06419,False,none,0,PASS
BATCH-20260420-6420,IMG-06420,False,none,0,PASS
BATCH-20260420-6421,IMG-06421,False,none,0,PASS
BATCH-20260420-6422,IMG-06422,True,cold_shut,5,REWORK
BATCH-20260420-6423,IMG-06423,False,none,0,PASS
BATCH-20260420-6424,IMG-06424,False,none,0,PASS
BATCH-20260420-6425,IMG-06425,False,none,0,PASS
BATCH-20260420-6426,IMG-06426,False,none,0,PASS
BATCH-20260420-6427,IMG-06427,False,none,0,PASS
BATCH-20260420-6428,IMG-06428,False,none,0,PASS
BATCH-20260420-6429,IMG-06429,False,none,0,PASS
BATCH-20260420-6430,IMG-06430,False,none,0,PASS
BATCH-20260420-6431,IMG-06431,False,none,0,PASS
BATCH-20260420-6432,IMG-06432,False,none,0,PASS
BATCH-20260420-6433,IMG-06433,False,none,0,PASS
BATCH-20260420-6434,IMG-06434,False,none,0,PASS
BATCH-20260420-6435,IMG-06435,True,shrinkage,1,PASS
BATCH-20260420-6436,IMG-06436,False,none,0,PASS
BATCH-20260420-6437,IMG-06437,False,none,0,PASS
BATCH-20260420-6438,IMG-06438,False,none,0,PASS
BATCH-20260420-6439,IMG-06439,False,none,0,PASS
BATCH-20260420-6440,IMG-06440,False,none,0,PASS
BATCH-20260420-6441,IMG-06441,False,none,0,PASS
BATCH-20260420-6442,IMG-06442,False,none,0,PASS
BATCH-20260420-6443,IMG-06443,True,sand_inclusion,5,REWORK
